random,netprofit,netprofit_prc,annual_netprofit_prc,MDD,MDD_prc,exposure,ANP-MDD,sharpe,recoveryfactor,profitfactor,winners_prc,avg_profit,losers_prc,avg_lost
21.0,61700.0,3.5708333333333333,0.3125836455102544,10537.5,0.382486388384755,0.4318181818181818,2.9663928399549648e-05,1.5284103911731448,5.855278766310795,1.307137079211001,0.48530646515533166,454.3036332179931,0.5146935348446684,-327.7120717781403
22.0,45325.0,2.888541666666667,0.254432024192343,8787.5,0.24469195962408632,0.4318181818181818,2.8953857660579576e-05,1.1358183411746654,5.157894736842105,1.2139359254233288,0.4609571788413098,468.4653916211293,0.5390428211586902,-330.0038940809969
23.0,49662.5,3.0692708333333334,0.2708068260618177,8525.0,0.3456664977192093,0.4318181818181818,3.1766196605491816e-05,1.2675892200132175,5.825513196480938,1.2376906969787616,0.48614609571788414,446.63212435233163,0.5138539042821159,-341.4011437908497
24.0,9700.0,1.4041666666666666,0.07523502306693697,11462.5,0.37413300693594453,0.4318181818181818,6.563578893516857e-06,0.23765029986341032,0.8462377317339149,1.0442417331812999,0.4693534844668346,409.5706618962433,0.5306465155331654,-346.9145569620253
25.0,6350.0,1.2645833333333334,0.05144411537451998,14800.0,0.3647566235366605,0.4318181818181818,3.4759537415216203e-06,0.17700892887473318,0.42905405405405406,1.0277823352474706,0.4508816120906801,437.45344506517694,0.5491183879093199,-349.48394495412845
26.0,40512.5,2.6880208333333333,0.2352926394953847,7412.5,0.1647909967845659,0.4318181818181818,3.1742683237151394e-05,1.0415556669494992,5.465430016863406,1.1927904348343346,0.4609571788413098,456.55737704918033,0.5390428211586902,-327.31697819314644
27.0,40262.5,2.677604166666667,0.23426808826531764,7750.0,0.15302626570232203,0.4318181818181818,3.0228140421331307e-05,1.0669760521703913,5.195161290322581,1.1945400736848464,0.4659949622166247,445.45045045045043,0.5340050377833753,-325.4127358490566
28.0,45662.5,2.902604166666667,0.2557346101715867,5525.0,0.1587850826605152,0.4318181818181818,4.628680727087542e-05,1.214835577562361,8.264705882352942,1.2243995331408564,0.47523089840470195,440.1943462897527,0.5247691015952981,-325.58
29.0,18512.5,1.7713541666666666,0.12995961718228566,15175.0,0.31001021450459654,0.4318181818181818,8.564060440348313e-06,0.4648936489233435,1.2199341021416803,1.080638135685506,0.45256087321578503,460.27365491651204,0.5474391267842149,-352.1088957055215
30.0,32525.0,2.355208333333333,0.2008886904184244,7912.5,0.17540453074433657,0.4318181818181818,2.5388776040243207e-05,0.8989407681479923,4.110584518167457,1.1576205476132784,0.4945424013434089,405.56027164685906,0.5054575986565911,-342.77408637873754
31.0,44862.5,2.869270833333333,0.2526388761810783,7412.5,0.26356993736951984,0.4318181818181818,3.408281634820617e-05,1.1191428213905967,6.052276559865093,1.2039552196397114,0.46683459277917716,476.30395683453236,0.5331654072208228,-346.3976377952756
32.0,20987.5,1.8744791666666667,0.14370666493845619,14637.5,0.49077954735959767,0.4318181818181818,9.817705546606742e-06,0.5794658381175585,1.4338172502134927,1.0995021927225317,0.45759865659109994,425.5275229357798,0.5424013434089001,-326.5092879256966
33.0,36987.5,2.541145833333333,0.220548153724075,12962.5,0.21021690654773972,0.4318181818181818,1.701432237022758e-05,1.0041829950161274,2.853423336547734,1.1808348102426205,0.47691015952980687,425.22007042253523,0.5230898404701931,-328.31059390048154
34.0,48037.5,3.0015625,0.2647632829992952,7487.5,0.10870238463920719,0.4318181818181818,3.53607055758658e-05,1.2007646696312322,6.415692821368948,1.2300646551724137,0.46767422334172964,461.10861759425495,0.5323257766582704,-329.33753943217664
35.0,20037.5,1.8348958333333334,0.13850206064860004,18837.5,0.46670795912047075,0.4318181818181818,7.352465064291973e-06,0.5505426232130488,1.0637027206370273,1.090005614823133,0.45256087321578503,450.208719851577,0.5474391267842149,-341.4493865030675
36.0,58150.0,3.4229166666666666,0.30077032321218744,6487.5,0.16774716369529985,0.4318181818181818,4.636151417528901e-05,1.480966598535598,8.963391136801542,1.2823329489591553,0.4727120067170445,469.1163410301954,0.5272879932829555,-327.9657643312102
37.0,38162.5,2.590104166666667,0.2255357624699763,13100.0,0.25047801147227533,0.4318181818181818,1.7216470417555444e-05,1.0251725039372506,2.9131679389312977,1.1806508875739645,0.47523089840470195,440.65812720848055,0.5247691015952981,-338.0
38.0,28175.0,2.173958333333333,0.1805127006796743,15200.0,0.4542398206948076,0.4318181818181818,1.1875835571031203e-05,0.7297553441437519,1.8536184210526316,1.1355137377502555,0.4651553316540722,426.15072202166067,0.5348446683459278,-326.3932496075353
39.0,35387.5,2.474479166666667,0.21363356923650056,10012.5,0.3273395995096036,0.4318181818181818,2.1336686066067472e-05,0.9828846070792104,3.5343320848938826,1.1719822611019988,0.4827875734676742,419.39130434782606,0.5172124265323258,-334.03003246753246
40.0,50925.0,3.121875,0.2754302415071508,6225.0,0.14112639161755075,0.4318181818181818,4.424582192885956e-05,1.3622204116723888,8.180722891566266,1.256387665198238,0.48614609571788414,431.00172711571673,0.5138539042821159,-324.55065359477123
41.0,9425.0,1.3927083333333334,0.07335393533271861,10425.0,0.3834048640915594,0.4318181818181818,7.03634871297061e-06,0.25218797335874643,0.9040767386091128,1.0434256752865287,0.45424013434089,418.59981515711644,0.5457598656591099,-333.90384615384613
42.0,35162.5,2.465104166666667,0.21264949486316143,9325.0,0.37600806451612906,0.4318181818181818,2.280423537406557e-05,0.9465953876661372,3.7707774798927614,1.1669436201780417,0.4827875734676742,427.45652173913044,0.5172124265323258,-341.9237012987013
43.0,36375.0,2.515625,0.2179182075211814,10162.5,0.2128829536527887,0.4318181818181818,2.144336605374479e-05,0.9508835990519829,3.5793357933579335,1.1731318419800094,0.473551637279597,437.01241134751774,0.5264483627204031,-335.0877192982456
44.0,42837.5,2.784895833333333,0.24467445934231558,12600.0,0.4694923148579413,0.4318181818181818,1.941860788431076e-05,1.1299253116779882,3.3998015873015874,1.2059495192307692,0.46851385390428213,449.5295698924731,0.5314861460957179,-328.59399684044234
45.0,33150.0,2.38125,0.2037140098694583,15250.0,0.5018510900863842,0.4318181818181818,1.3358295729144808e-05,0.8315267691721154,2.1737704918032787,1.1475628755842422,0.4517212426532326,479.182156133829,0.5482787573467675,-344.02756508422664
46.0,46287.5,2.9286458333333334,0.25813376017081624,9325.0,0.35138954309938764,0.4318181818181818,2.7681904575958847e-05,1.2146384343401648,4.963806970509383,1.2246420771657365,0.4827875734676742,438.8478260869565,0.5172124265323258,-334.49675324675326
47.0,64012.5,3.6671875,0.3200735186332082,7512.5,0.2525145579671784,0.4318181818181818,4.260546005100941e-05,1.612472524667692,8.520798668885192,1.307438314222249,0.48614609571788414,470.16407599309156,0.5138539042821159,-340.21650326797385
48.0,29125.0,2.2135416666666665,0.1850735977736535,15825.0,0.5728506787330316,0.4318181818181818,1.1695014077324076e-05,0.729142662974703,1.8404423380726698,1.1348145576578141,0.47774979009235935,430.86555360281193,0.5222502099076406,-347.3271704180064
49.0,20937.5,1.8723958333333333,0.14343490361685562,12050.0,0.28170660432495614,0.4318181818181818,1.1903311503473496e-05,0.5571084692376275,1.737551867219917,1.0957799634034766,0.4609571788413098,436.316029143898,0.5390428211586902,-340.4984423676012
50.0,26375.0,2.0989583333333335,0.17168883402558488,14050.0,0.2934875749785775,0.4318181818181818,1.221984583811992e-05,0.675101347993679,1.8772241992882561,1.1210139940353292,0.4517212426532326,454.13568773234203,0.5482787573467675,-333.76722817764164
51.0,37875.0,2.578125,0.22432228559131784,10325.0,0.1748148148148148,0.4318181818181818,2.1726129355091317e-05,1.0011417298699465,3.668280871670702,1.1799287410926367,0.47858942065491183,435.7456140350877,0.5214105793450882,-338.9694041867955
52.0,35350.0,2.472916666666667,0.2134697606567142,10587.5,0.17355747387551113,0.4318181818181818,2.0162433119878553e-05,0.9322788111931257,3.3388429752066116,1.1654284878619479,0.47774979009235935,437.67574692442884,0.5222502099076406,-343.5490353697749
53.0,59912.5,3.496354166666667,0.3066845082625176,6150.0,0.16037735849056603,0.4318181818181818,4.986739971748253e-05,1.4827050718847135,9.741869918699187,1.2889438148058838,0.4869857262804366,460.79741379310343,0.5130142737195634,-339.36170212765956
54.0,44300.0,2.845833333333333,0.25044521325338676,16312.5,0.22201429057502553,0.4318181818181818,1.5352963264575433e-05,1.1076401012330184,2.7157088122605364,1.2124572867334094,0.47103274559193953,450.64616755793224,0.5289672544080605,-330.97222222222223
55.0,37775.0,2.573958333333333,0.2238991674297981,9512.5,0.214704732107939,0.4318181818181818,2.3537363198927525e-05,0.9521793578803165,3.971090670170828,1.1744501529758125,0.45591939546599497,468.34714548802947,0.5440806045340051,-334.1628086419753
56.0,18937.5,1.7890625,0.13236420170104024,12637.5,0.30926888956867543,0.4318181818181818,1.0473922983267279e-05,0.49066516115515163,1.4985163204747773,1.0831002139213428,0.4609571788413098,449.59016393442624,0.5390428211586902,-354.96495327102804
57.0,15950.0,1.6645833333333333,0.11504667279476877,17925.0,0.3978912319644839,0.4318181818181818,6.418224423697002e-06,0.4254515370768869,0.8898186889818689,1.0739795918367347,0.46851385390428213,414.9641577060932,0.5314861460957179,-340.6003159557662
58.0,41450.0,2.7270833333333333,0.23910711887285463,16912.5,0.2625654958276732,0.4318181818181818,1.413789320755977e-05,1.1342034680890178,2.450849963045085,1.2067976301839725,0.48614609571788414,417.7677029360967,0.5138539042821159,-327.5122549019608
59.0,58750.0,3.4479166666666665,0.3027947676496241,7112.5,0.233483791546984,0.4318181818181818,4.2572199318049084e-05,1.4798660326769515,8.260105448154658,1.2844003388599783,0.4945424013434089,450.46689303904924,0.5054575986565911,-343.1478405315615
60.0,28425.0,2.184375,0.1817192265721126,9687.5,0.2985362095531587,0.4318181818181818,1.8758113710669687e-05,0.7594943968485514,2.9341935483870967,1.1324403028538148,0.4827875734676742,422.69565217391306,0.5172124265323258,-348.4172077922078
61.0,51500.0,3.1458333333333335,0.2775156755361914,8700.0,0.18815896188158962,0.4318181818181818,3.1898353509907055e-05,1.2760387397146242,5.919540229885057,1.2459554653453526,0.46767422334172964,468.37971274685816,0.5323257766582704,-330.26419558359623
62.0,27762.5,2.1567708333333333,0.17851195751918536,6700.0,0.20675620675620676,0.4318181818181818,2.6643575749132142e-05,0.7400619057570867,4.143656716417911,1.1287013965347394,0.47103274559193953,434.0017825311943,0.5289672544080605,-342.4007936507937
63.0,23600.0,1.9833333333333334,0.15758671264072155,9587.5,0.19275582573454914,0.4318181818181818,1.6436684499684123e-05,0.6503054992766713,2.4615384615384617,1.111327318827761,0.45591939546599497,433.86279926335175,0.5440806045340051,-327.1412037037037
64.0,36700.0,2.529166666666667,0.21931628806878822,13125.0,0.19329896907216496,0.4318181818181818,1.6709812424288625e-05,0.9264022687164262,2.796190476190476,1.1730417869982908,0.4643157010915197,449.8869801084991,0.5356842989084802,-332.4255485893417
65.0,65775.0,3.740625,0.32567877732018413,10325.0,0.25844806007509386,0.4318181818181818,3.154273872350452e-05,1.6294820454277197,6.37046004842615,1.3194124074298896,0.48614609571788414,469.2573402417962,0.5138539042821159,-336.4787581699346
66.0,48825.0,3.034375,0.2677053173339583,7900.0,0.2092022509102946,0.4318181818181818,3.388674902961498e-05,1.2321107688053132,6.180379746835443,1.2280077053295195,0.473551637279597,466.24556737588654,0.5264483627204031,-341.5271132376395
67.0,20300.0,1.8458333333333334,0.1399489326522816,9737.5,0.30100463678516226,0.4318181818181818,1.4372162531684887e-05,0.5610222074456634,2.084724005134788,1.0932475884244373,0.473551637279597,421.98581560283685,0.5264483627204031,-347.2089314194577
68.0,33687.5,2.4036458333333335,0.20612441858776398,10150.0,0.22808988764044943,0.4318181818181818,2.030782449140532e-05,0.8834996334478027,3.3189655172413794,1.1594108600496864,0.4643157010915197,443.0605786618445,0.5356842989084802,-331.23040752351096
69.0,52975.0,3.207291666666667,0.2828087292512449,7162.5,0.11766014234875445,0.4318181818181818,3.9484639336997545e-05,1.3436228501908214,7.396160558464223,1.2507692307692309,0.47774979009235935,464.3673110720562,0.5222502099076406,-339.63022508038586
70.0,61475.0,3.5614583333333334,0.3118464504307512,10075.0,0.13605671843349088,0.4318181818181818,3.095250128344925e-05,1.5791827171581663,6.101736972704715,1.3021626935364954,0.48866498740554154,455.1975945017182,0.5113350125944585,-334.072249589491
71.0,45725.0,2.9052083333333334,0.2559752850111312,6350.0,0.21598639455782312,0.4318181818181818,4.031106850568995e-05,1.211515395282854,7.200787401574803,1.2191075172207249,0.47858942065491183,446.3377192982456,0.5214105793450882,-336.0507246376812
72.0,40212.5,2.675520833333333,0.23406280205603958,9200.0,0.16049046321525887,0.4318181818181818,2.5441608919134735e-05,1.0829252106885454,4.3709239130434785,1.1916021441334128,0.49370277078085645,425.3188775510204,0.5062972292191436,-348.0514096185738
73.0,26600.0,2.1083333333333334,0.17280524341476222,7975.0,0.30023529411764704,0.4318181818181818,2.166836908022097e-05,0.6857851074989845,3.335423197492163,1.1220323431586192,0.45675902602854745,449.58639705882354,0.5432409739714525,-336.90108191653786
74.0,47300.0,2.970833333333333,0.26198502330837714,10512.5,0.19161540214171793,0.4318181818181818,2.492128640269937e-05,1.1925755884498748,4.499405469678954,1.2315222711698484,0.47691015952980687,442.9577464788732,0.5230898404701931,-327.9293739967897
75.0,37900.0,2.5791666666666666,0.22442798110985196,11012.5,0.3456257355825814,0.4318181818181818,2.0379385344821972e-05,0.9834180322171372,3.4415437003405223,1.1782271337879144,0.4643157010915197,453.0741410488246,0.5356842989084802,-333.30721003134795
76.0,8225.0,1.3427083333333334,0.06500026517540869,24212.5,0.6647220315717227,0.4318181818181818,2.6845747103937505e-06,0.23442253371754562,0.33970056788848735,1.0378095730621157,0.45004198152812763,421.19869402985074,0.5499580184718724,-332.118320610687
77.0,32750.0,2.3645833333333335,0.2019086222074311,10037.5,0.27312925170068025,0.4318181818181818,2.011542936064071e-05,0.8629240144820908,3.2627646326276465,1.1569144157633107,0.4651553316540722,435.8528880866426,0.5348446683459278,-327.649136577708
78.0,5800.0,1.2416666666666667,0.04734290566298016,13237.5,0.3566857527787134,0.4318181818181818,3.5764234684026564e-06,0.16941969313030836,0.4381491973559962,1.0257548845470692,0.4550797649034425,426.19926199261994,0.5449202350965575,-346.99537750385207
79.0,20525.0,1.8552083333333333,0.14118375287666396,11237.5,0.2575193354339731,0.4318181818181818,1.2563626507378328e-05,0.5514613290092384,1.8264738598442714,1.096118948662413,0.4626364399664148,424.79582577132487,0.5373635600335852,-333.65234375
80.0,36637.5,2.5265625,0.21904788431960487,11537.5,0.2755632582322357,0.4318181818181818,1.8985732118708982e-05,0.9665000477797995,3.1755146262188516,1.1747555449558789,0.47858942065491183,432.0833333333333,0.5214105793450882,-337.60064412238324
81.0,20312.5,1.8463541666666667,0.14001766299485796,12137.5,0.26088124664159057,0.4318181818181818,1.1535955756527947e-05,0.5326290847340613,1.6735324407826981,1.0935844275512554,0.4643157010915197,429.2269439421338,0.5356842989084802,-340.2037617554859
82.0,38100.0,2.5875,0.2252723391184941,11700.0,0.22164338148235851,0.4318181818181818,1.9254046078503767e-05,0.9103048376914471,3.2564102564102564,1.1774982529699511,0.4760705289672544,445.76719576719574,0.5239294710327456,-343.99038461538464
83.0,-2312.5,0.9036458333333334,-0.02141891773465865,15312.5,0.48821414302836597,0.4318181818181818,-1.3987864643042382e-06,-0.051035450193929494,-0.1510204081632653,0.989649770616538,0.46011754827875734,403.4899635036496,0.5398824517212426,-347.47278382581646
84.0,31050.0,2.29375,0.19412222656334555,10937.5,0.28604118993135014,0.4318181818181818,1.7748317857220166e-05,0.7410689126094363,2.838857142857143,1.136079763339542,0.43912678421494544,495.65009560229447,0.5608732157850546,-341.5793413173653
85.0,40287.5,2.6786458333333334,0.23437068427663132,7387.5,0.1682322801024765,0.4318181818181818,3.1725304132200515e-05,1.1062843916708904,5.45346869712352,1.2006974282333893,0.4811083123425693,420.6369982547993,0.5188916876574308,-324.81796116504853
86.0,29975.0,2.2489583333333334,0.18910035727117314,9862.5,0.28333992876929165,0.4318181818181818,1.9173673741056845e-05,0.8192003534810257,3.0392902408111535,1.139654067905189,0.4643157010915197,442.3372513562387,0.5356842989084802,-336.42241379310343
87.0,34237.5,2.4265625,0.2085726719054002,9837.5,0.2340868530636526,0.4318181818181818,2.120179638174335e-05,0.8558784728652707,3.480304955527319,1.1564070351758795,0.4634760705289673,458.5824275362319,0.5365239294710328,-342.566510172144
88.0,69700.0,3.904166666666667,0.33785715842360897,6100.0,0.1536189069423929,0.4318181818181818,5.538641941370639e-05,1.7476172662801648,11.426229508196721,1.3476309226932668,0.49622166246851385,457.1912013536379,0.5037783375314862,-334.1666666666667
89.0,-5987.5,0.7505208333333333,-0.059486592681257555,11962.5,0.4809045226130653,0.4318181818181818,-4.972755919018396e-06,-0.163601863307319,-0.5005224660397074,0.9743918738305266,0.4357682619647355,438.96917148362235,0.5642317380352645,-347.93526785714283
90.0,21412.5,1.8921875,0.1460070987701001,17100.0,0.4196233026719229,0.4318181818181818,8.538426828660824e-06,0.5604244092262042,1.2521929824561404,1.0957357625887219,0.45424013434089,453.003696857671,0.5457598656591099,-344.09615384615387
91.0,26512.5,2.1046875,0.17237154893535145,10737.5,0.27880558260305094,0.4318181818181818,1.605322923728535e-05,0.7341334971357347,2.469150174621653,1.1269755747126438,0.4819479429051218,409.9520905923345,0.5180520570948782,-338.4116693679092
92.0,19037.5,1.7932291666666667,0.1329272648301434,14125.0,0.33506583506583504,0.4318181818181818,9.410779810983603e-06,0.4669233784767459,1.347787610619469,1.086647323206463,0.45843828715365237,437.27106227106225,0.5415617128463476,-340.63953488372096
93.0,47462.5,2.9776041666666666,0.2625991164504313,10362.5,0.178,0.4318181818181818,2.5341289886651996e-05,1.2674885915923748,4.58021712907117,1.231849545093729,0.48614609571788414,435.53540587219345,0.5138539042821159,-334.49754901960785
94.0,26112.5,2.088020833333333,0.17038138995561347,9712.5,0.18222326454033771,0.4318181818181818,1.7542485452315417e-05,0.6466093866600195,2.6885456885456884,1.1189771044538102,0.45843828715365237,449.79395604395603,0.5415617128463476,-340.27131782945736
95.0,8862.5,1.3692708333333334,0.06946803262092871,15100.0,0.5790987535953979,0.4318181818181818,4.600531961650908e-06,0.21145292381922165,0.5869205298013245,1.040698008151082,0.44836272040302266,424.39138576779027,0.5516372795969773,-331.4497716894977
96.0,25462.5,2.0609375,0.1671205768211219,9537.5,0.2988915281076801,0.4318181818181818,1.7522472012699545e-05,0.6804487588979489,2.669724770642202,1.1172441579371475,0.473551637279597,430.2083333333333,0.5264483627204031,-346.37161084529504
97.0,28337.5,2.1807291666666666,0.18129745812957943,12575.0,0.3075512075817793,0.4318181818181818,1.4417292893008305e-05,0.7663917825072748,2.253479125248509,1.1310631901485806,0.4634760705289673,443.02536231884056,0.5365239294710328,-338.3607198748044
98.0,17512.5,1.7296875,0.12422630250748612,17075.0,0.5203025477707006,0.4318181818181818,7.275332504098748e-06,0.4174529587603188,1.0256222547584188,1.0797745131533993,0.45004198152812763,442.23414179104475,0.5499580184718724,-335.1526717557252
99.0,19525.0,1.8135416666666666,0.13565755767811072,8187.5,0.2789382071366406,0.4318181818181818,1.6568862006486805e-05,0.5350441027507673,2.384732824427481,1.0885537728896195,0.45591939546599497,442.01197053407,0.5440806045340051,-340.258487654321
100.0,46712.5,2.9463541666666666,0.2597556177563436,21387.5,0.309963768115942,0.4318181818181818,1.2145207142318812e-05,1.2224374164776328,2.1841028638223263,1.2288286081685138,0.4727120067170445,445.5595026642984,0.5272879932829555,-325.05971337579615
101.0,33762.5,2.4067708333333333,0.20645934915427944,11062.5,0.33584905660377357,0.4318181818181818,1.8662992013946162e-05,0.8455499166616078,3.0519774011299434,1.1533004143254442,0.4634760705289673,460.1449275362319,0.5365239294710328,-344.65962441314554
102.0,7350.0,1.30625,0.058753473671417256,15962.5,0.3512101210121012,0.4318181818181818,3.6807187891255917e-06,0.21970034577496667,0.46045418950665623,1.0340909090909092,0.45843828715365237,408.3333333333333,0.5415617128463476,-334.26356589147287
103.0,22962.5,1.9567708333333333,0.15425604871420373,9775.0,0.23899755501222494,0.4318181818181818,1.5780669945187083e-05,0.5771960270232457,2.3491048593350383,1.1063509523533839,0.47439126784214947,422.78761061946904,0.5256087321578505,-344.90814696485626
104.0,21212.5,1.8838541666666666,0.1449266599524075,12100.0,0.4055299539170507,0.4318181818181818,1.1977409913422107e-05,0.5567611388127298,1.753099173553719,1.098342605470561,0.4727120067170445,420.803730017762,0.5272879932829555,-343.47133757961785
105.0,45687.5,2.9036458333333335,0.2558309004735795,9750.0,0.21434460016488047,0.4318181818181818,2.623906671523892e-05,1.170155298008606,4.685897435897436,1.213880273860378,0.47019311502938704,463.0357142857143,0.5298068849706129,-338.5301109350238
106.0,62050.0,3.5854166666666667,0.3137273742292943,9162.5,0.1574074074074074,0.4318181818181818,3.424036826513444e-05,1.5644563928279296,6.772169167803547,1.3043158410985778,0.5062972292191436,441.04477611940297,0.49370277078085645,-346.7687074829932
107.0,33450.0,2.39375,0.20506154133953447,7887.5,0.2095649285951511,0.4318181818181818,2.5998293672207223e-05,0.8579244052605123,4.240887480190175,1.1574025057349568,0.46683459277917716,442.37859712230215,0.5331654072208228,-334.6653543307087
108.0,21300.0,1.8875,0.1453998134042329,13412.5,0.5499743721168632,0.4318181818181818,1.0840619825105901e-05,0.567489609191754,1.5880708294501398,1.0965986394557823,0.47691015952980687,425.7042253521127,0.5230898404701931,-353.9325842696629
109.0,45050.0,2.877083333333333,0.2533669660255329,12187.5,0.352367184676545,0.4318181818181818,2.0789084391838597e-05,1.1417375020804,3.6964102564102563,1.211862912233261,0.47523089840470195,455.27826855123675,0.5247691015952981,-340.22
110.0,27837.5,2.159895833333333,0.17887665919640172,15212.5,0.4139903211614606,0.4318181818181818,1.1758531418005043e-05,0.7131089935929541,1.829909613804437,1.1247129977039816,0.4517212426532326,466.63568773234203,0.5482787573467675,-341.82618683001533
111.0,38912.5,2.621354166666667,0.22868071130655476,12762.5,0.5387862796833773,0.4318181818181818,1.791817522480351e-05,1.0261996757909944,3.048971596474045,1.184627246308048,0.48614609571788414,431.2176165803109,0.5138539042821159,-344.38316993464053
112.0,6787.5,1.2828125,0.05466491201136625,13237.5,0.505730659025788,0.4318181818181818,4.129549538157979e-06,0.20699723037635367,0.5127478753541076,1.0317154371824075,0.45843828715365237,404.3956043956044,0.5415617128463476,-331.80232558139534
