date,timetable,max,min,range,range-trail,range-avg
2009-09-28,15:00-22:30,67.54,65.68,1.8599999999999994,0.0,0.0
2009-09-29,15:00-22:30,67.3,65.82,1.480000000000004,0.0,0.0
2009-09-30,15:00-22:30,70.72,66.22,4.5,0.0,0.0
2009-10-01,15:00-22:30,71.39,69.13,2.260000000000005,0.0,0.0
2009-10-02,15:00-22:30,70.31,68.32,1.990000000000009,0.0,0.0
2009-10-05,15:00-22:30,71.0,68.05,2.950000000000003,0.0,0.0
2009-10-06,15:00-22:30,71.97,70.51,1.4599999999999937,0.0,0.0
2009-10-07,15:00-22:30,71.47,68.88,2.5900000000000034,0.0,0.0
2009-10-08,15:00-22:30,72.55,69.17,3.3799999999999955,0.0,0.0
2009-10-12,15:00-22:30,73.84,70.62,3.219999999999999,0.0,0.0
2009-10-13,15:00-22:30,74.32,73.03,1.289999999999992,0.0,0.0
2009-10-14,15:00-22:30,75.45,74.43,1.019999999999996,0.0,0.0
2009-10-15,15:00-22:30,77.97,74.98,2.989999999999995,0.0,0.0
2009-10-16,15:00-22:30,78.75,76.82,1.9300000000000068,0.0,0.0
2009-10-19,15:00-22:30,79.69,78.2,1.4899999999999949,0.0,0.0
2009-10-21,15:00-22:30,81.99,78.05,3.9399999999999977,0.0,0.0
2009-10-22,15:00-22:30,81.4,79.86,1.5400000000000063,0.0,0.0
2009-10-23,15:00-22:30,81.64,79.55,2.0900000000000034,0.0,0.0
2009-10-26,15:00-22:30,81.58,77.97,3.6099999999999994,0.0,0.0
2009-10-27,15:00-22:30,79.78,77.81,1.9699999999999989,0.0,0.0
2009-10-28,15:00-22:30,79.14,77.15,1.9899999999999949,0.0,0.0
2009-10-29,15:00-22:30,80.46,78.24,2.219999999999999,0.0,0.0
2009-10-30,15:00-22:30,79.6,76.85,2.75,0.0,0.0
2009-11-02,15:00-22:30,78.66,76.66,2.0,0.0,0.0
2009-11-03,15:00-22:30,79.77,76.55,3.219999999999999,0.0,0.0
2009-11-04,15:00-22:30,81.06,79.47,1.5900000000000034,0.0,0.0
2009-11-06,15:00-22:30,78.96,76.71,2.25,0.0,0.0
2009-11-09,15:00-22:30,80.19,78.33,1.8599999999999994,0.0,0.0
2009-11-10,15:00-22:30,80.51,77.89,2.6200000000000045,0.0,0.0
2009-11-11,15:00-22:30,80.1,78.57,1.5300000000000011,0.0,0.0
2009-11-12,15:00-22:30,78.72,76.52,2.200000000000003,0.0,0.0
2009-11-13,15:00-22:30,77.17,75.57,1.6000000000000085,0.0,0.0
2009-11-16,15:00-22:30,79.43,76.63,2.8000000000000114,0.0,0.0
2009-11-17,15:00-22:30,79.73,78.32,1.4100000000000108,0.0,0.0
2009-11-19,15:00-22:30,79.58,77.06,2.519999999999996,0.0,0.0
2009-11-23,15:00-22:30,79.92,76.2,3.719999999999999,0.0,0.0
2009-11-24,15:00-22:30,77.6,75.6,2.0,0.0,0.0
2009-11-25,15:00-22:30,78.09,75.5,2.5900000000000034,0.0,0.0
2009-11-30,15:00-22:30,78.0,73.55,4.450000000000003,0.0,0.0
2009-12-01,15:00-22:30,79.04,77.91,1.1300000000000097,0.0,0.0
2009-12-02,15:00-22:30,78.08,76.22,1.8599999999999994,0.0,0.0
2009-12-03,15:00-22:30,77.18,75.54,1.6400000000000006,0.0,0.0
2009-12-04,15:00-22:30,77.9,74.85,3.0500000000000114,0.0,0.0
2009-12-07,15:00-22:30,75.17,73.7,1.4699999999999989,0.0,0.0
2009-12-08,15:00-22:30,73.39,72.43,0.9599999999999937,0.0,0.0
2009-12-09,15:00-22:30,73.56,70.13,3.430000000000007,0.0,0.0
2009-12-10,15:00-22:30,71.39,69.81,1.5799999999999983,0.0,0.0
2009-12-11,15:00-22:30,70.64,69.46,1.1800000000000068,0.0,0.0
2009-12-14,15:00-22:30,70.22,68.96,1.2600000000000051,0.0,0.0
2009-12-15,15:00-22:30,71.15,69.7,1.4500000000000028,0.0,0.0
2009-12-16,15:00-22:30,73.55,71.0,2.549999999999997,0.0,0.0
2009-12-17,15:00-22:30,72.89,71.21,1.6800000000000068,0.0,0.0
2009-12-18,15:00-22:30,74.69,72.55,2.1400000000000006,0.0,0.0
2009-12-22,15:00-22:30,74.91,71.99,2.9200000000000017,0.0,0.0
2009-12-23,15:00-22:30,77.0,74.69,2.3100000000000023,0.0,0.0
2009-12-28,15:00-22:30,79.12,76.65,2.469999999999999,0.0,0.0
