random,netprofit,netprofit_prc,annual_netprofit_prc,MDD,MDD_prc,exposure,ANP-MDD,sharpe,recoveryfactor,profitfactor,winners_prc,avg_profit,losers_prc,avg_lost
0.0,19037.5,1.7932291666666667,0.1329272648301434,8925.0,0.20785804816223066,0.4318181818181818,9.718148285686609e-06,0.5110599485243117,1.4027196652719665,1.087507818274862,0.45843828715365237,423.92201834862385,0.5188916876574308,-343.0772230889236
0.0,19850.0,1.8270833333333334,0.1374644231685631,9050.0,0.21001926782273603,0.4318181818181818,1.0044474449701996e-05,0.5294844358702953,1.4590570719602978,1.0900369003690036,0.45927791771620485,424.6336996336996,0.5197313182199832,-342.8379416282642
0.0,20312.5,1.8463541666666667,0.14001766299485796,9162.5,0.21159271608104643,0.4318181818181818,1.0190672729447514e-05,0.5456970397293724,1.4952581664910432,1.0932475884244373,0.46011754827875734,425.3188775510204,0.5197313182199832,-342.69406392694066
0.0,20850.0,1.86875,0.1429587486612791,9187.5,0.21351803200382136,0.4318181818181818,1.0429240875678713e-05,0.5571084692376275,1.5394422310756972,1.096118948662413,0.4609571788413098,425.89118198874297,0.5205709487825357,-342.35340729001587
0.0,21300.0,1.8875,0.1453998134042329,9275.0,0.21553090332805072,0.4318181818181818,1.0668933377648012e-05,0.567489609191754,1.5714285714285714,1.098792109929078,0.4609571788413098,426.8535262206148,0.5214105793450882,-342.1672077922078
0.0,22100.0,1.9208333333333334,0.1496928005593281,9337.5,0.21873675286138194,0.4318181818181818,1.0817294998949168e-05,0.5780391918557304,1.6094674556213018,1.1009593421653723,0.4609571788413098,427.3356401384083,0.5222502099076406,-341.88671209540036
0.0,22587.5,1.9411458333333333,0.1522801941385039,9400.0,0.2207663782447466,0.4318181818181818,1.1264672025914122e-05,0.5901245436402801,1.680812910938434,1.1046743907311227,0.4617968094038623,427.99721189591077,0.5222502099076406,-341.59201954397395
0.0,23012.5,1.9588541666666666,0.15451855774241707,9450.0,0.22286125089863407,0.4318181818181818,1.1617700858271698e-05,0.6064084929752924,1.7409326424870466,1.1063509523533839,0.4617968094038623,428.68043087971273,0.5230898404701931,-341.4493865030675
0.0,23350.0,1.9729166666666667,0.15628477485967673,9550.0,0.22420480993017844,0.4318181818181818,1.1797536405184016e-05,0.6240713654038893,1.8073959938366717,1.1079962148095577,0.4626364399664148,429.3241965973535,0.5239294710327456,-341.194089456869
0.0,23800.0,1.9916666666666667,0.15862439722908372,9600.0,0.22638603696098564,0.4318181818181818,1.1993472253474175e-05,0.639533417240372,1.8702770780856424,1.1102326885337819,0.4626364399664148,429.8417132216015,0.5239294710327456,-341.0488958990536
0.0,24150.0,2.00625,0.16043215918238984,9675.0,0.22930943595150238,0.4318181818181818,1.2368374052949999e-05,0.6482681130779092,1.9232096635030198,1.1126908899420749,0.4634760705289673,430.1510989010989,0.5247691015952981,-340.93174846625766
0.0,24775.0,2.0322916666666666,0.16363476567967639,9750.0,0.23165782079300656,0.4318181818181818,1.2769092873231494e-05,0.6607444819202913,2.0150537634408603,1.115284668084101,0.4634760705289673,430.85648148148147,0.5247691015952981,-340.67014446227927
0.0,25362.5,2.056770833333333,0.16661592698570638,9862.5,0.233483791546984,0.4318181818181818,1.3044908551482802e-05,0.6716968069932145,2.0446927374301676,1.1181885756761394,0.4643157010915197,431.25,0.5256087321578505,-340.5957943925234
0.0,25900.0,2.0791666666666666,0.16931903285177463,9937.5,0.23550243470562196,0.4318181818181818,1.3219132539503319e-05,0.6845008755280649,2.0701149425287357,1.1204524253731343,0.4643157010915197,431.9033530571992,0.5256087321578505,-340.4376012965964
0.0,26137.5,2.0890625,0.17050614013598597,10037.5,0.2388888888888889,0.4318181818181818,1.3509192360587671e-05,0.6936198623512342,2.1234396671289875,1.1228550565899964,0.4651553316540722,432.3502722323049,0.5256087321578505,-340.23141122913506
0.0,26575.0,2.107291666666667,0.17268139091839796,10150.0,0.2411214953271028,0.4318181818181818,1.3751437397562e-05,0.7051841165975169,2.1615487316421897,1.124241383258903,0.4651553316540722,433.03411131059244,0.5256087321578505,-340.10663507109007
0.0,26962.5,2.1234375,0.17459572007798063,10275.0,0.24738527214514408,0.4318181818181818,1.3979198725633025e-05,0.7176515884142841,2.1805205709487825,1.1257096512570965,0.4651553316540722,433.7230215827338,0.5264483627204031,-339.96062992125985
0.0,27350.0,2.1395833333333334,0.17649863796870746,10350.0,0.24893797790994052,0.4318181818181818,1.420820911302978e-05,0.7270063568522431,2.1988950276243093,1.1270882034323508,0.4659949622166247,434.05096660808437,0.5264483627204031,-339.8231907894737
0.0,27762.5,2.1567708333333333,0.17851195751918536,10462.5,0.25110717449069975,0.4318181818181818,1.4417292893008305e-05,0.7341334971357347,2.249126891734575,1.1284732596354945,0.4659949622166247,434.7453703703704,0.5272879932829555,-339.56
0.0,28087.5,2.1703125,0.1800893426581387,10525.0,0.2546967257112185,0.4318181818181818,1.4669778850241999e-05,0.740104976522132,2.278897136797455,1.1313403147487275,0.46683459277917716,435.3309481216458,0.5272879932829555,-339.3933539412674
0.0,28425.0,2.184375,0.1817192265721126,10650.0,0.2569190600522193,0.4318181818181818,1.48519929810729e-05,0.74759847304999,2.3330152671755724,1.1331257078142696,0.46683459277917716,435.77348066298345,0.5281276238455079,-339.1975308641975
0.0,28787.5,2.199479166666667,0.18346067849566206,10737.5,0.258554001785183,0.4318181818181818,1.5042162103320079e-05,0.7645342224667453,2.384732824427481,1.135328860599805,0.46683459277917716,436.18079584775086,0.5281276238455079,-338.95669291338584
0.0,29500.0,2.2291666666666665,0.18685630810495746,10862.5,0.26188068756319516,0.4318181818181818,1.5279136774995498e-05,0.775314305193873,2.4524975514201763,1.1382710252949118,0.46767422334172964,436.9122965641953,0.5281276238455079,-338.7540453074434
0.0,29937.5,2.2473958333333335,0.18892376130317512,10900.0,0.26356993736951984,0.4318181818181818,1.556080004203664e-05,0.7913132403899822,2.4771024146544547,1.139676465472256,0.46767422334172964,437.277183600713,0.5289672544080605,-338.5989010989011
0.0,30237.5,2.259895833333333,0.19033383520998504,11012.5,0.26656626506024095,0.4318181818181818,1.5870758052544648e-05,0.7963743233632803,2.5370762711864407,1.1414201183431953,0.46851385390428213,437.5,0.5289672544080605,-338.4251644736842
0.0,30475.0,2.269791666666667,0.19144580084608154,11100.0,0.2685213184154823,0.4318181818181818,1.6248741532833744e-05,0.8100061444670942,2.565017261219793,1.1434657455382844,0.46851385390428213,438.10521415270017,0.5298068849706129,-338.30963665086887
0.0,30900.0,2.2875,0.1934261556895167,11175.0,0.2700344431687715,0.4318181818181818,1.653071546060255e-05,0.8184047085742576,2.657615112160567,1.1450275407057684,0.46851385390428213,438.4631849315069,0.5298068849706129,-338.03401898734177
0.0,31325.0,2.3052083333333333,0.1953944925201423,11262.5,0.2723666813574262,0.4318181818181818,1.6878022926535667e-05,0.8251651254722552,2.6997767857142856,1.146677927927928,0.4693534844668346,438.8567615658363,0.5306465155331654,-337.8751974723539
0.0,31712.5,2.3213541666666666,0.19717881754367994,11350.0,0.2746321890325457,0.4318181818181818,1.7285399809756436e-05,0.835179551656714,2.8030690537084397,1.1483336314314672,0.4693534844668346,439.17597765363126,0.5306465155331654,-337.6920122887865
0.0,32512.5,2.3546875,0.2008319340033078,11462.5,0.27615384615384614,0.4318181818181818,1.7539008819122078e-05,0.8516131688035172,2.8409937888198757,1.1517929673900429,0.4693534844668346,439.43345323741005,0.5306465155331654,-337.59735202492215
0.0,32800.0,2.3666666666666667,0.20213484179481678,11537.5,0.2794790566701866,0.4318181818181818,1.7766542803020294e-05,0.859357819626641,2.897583429228999,1.153330660404376,0.47019311502938704,439.8451730418943,0.5314861460957179,-337.5
0.0,33325.0,2.388541666666667,0.20450074388915107,11662.5,0.28328865058087577,0.4318181818181818,1.829468005924689e-05,0.8692573267545337,2.942245989304813,1.156066651020887,0.47019311502938704,440.2477477477477,0.5314861460957179,-337.22484276729557
0.0,33687.5,2.4036458333333335,0.20612441858776398,11787.5,0.2870941776227529,0.4318181818181818,1.8481736097178733e-05,0.8832217062851107,2.9868766404199474,1.1578355337161803,0.47103274559193953,440.6073446327684,0.5314861460957179,-337.0683183183183
0.0,34112.5,2.4213541666666667,0.20801785223353697,11887.5,0.29070492825951344,0.4318181818181818,1.8762268689013534e-05,0.892059859050191,3.0519774011299434,1.1595211417113875,0.47103274559193953,441.0075329566855,0.5323257766582704,-336.9300314465409
0.0,34850.0,2.4520833333333334,0.21127783139337808,11962.5,0.2934875749785775,0.4318181818181818,1.8985732118708982e-05,0.9059790618505549,3.1400560224089635,1.1635811655455681,0.471872376154492,441.3478260869565,0.5323257766582704,-336.69871794871796
0.0,35275.0,2.4697916666666666,0.21314189919457882,12037.5,0.2970893275342924,0.4318181818181818,1.9128340026236267e-05,0.9161928460877201,3.185233160621762,1.1654284878619479,0.471872376154492,441.8932038834951,0.5331654072208228,-336.43617021276594
0.0,35675.0,2.486458333333333,0.21488674040658706,12137.5,0.302212223472066,0.4318181818181818,1.956405579151737e-05,0.9322788111931257,3.2387022016222478,1.1680179913594129,0.471872376154492,442.31611208406304,0.5331654072208228,-336.2935126582278
0.0,35975.0,2.4989583333333334,0.21618934609314255,12287.5,0.3076781778104335,0.4318181818181818,1.9977764298774692e-05,0.9434264393637937,3.3189655172413794,1.1703189676162649,0.4727120067170445,442.73148148148147,0.5331654072208228,-336.13528481012656
0.0,36450.0,2.51875,0.2182413657677067,12425.0,0.3099029126213592,0.4318181818181818,2.0147868712399486e-05,0.9508835990519829,3.353324641460235,1.1724587058196674,0.4727120067170445,443.0605786618445,0.5340050377833753,-335.78125
0.0,36862.5,2.5359375,0.2200131222398396,12537.5,0.312866927592955,0.4318181818181818,2.0417890626080065e-05,0.9665000477797995,3.4007832898172325,1.1735797480389827,0.473551637279597,443.43910806174955,0.5340050377833753,-335.5753646677472
0.0,37237.5,2.5515625,0.22161563514807225,12625.0,0.3174670633234169,0.4318181818181818,2.0801256318887518e-05,0.9720493282468925,3.4504347826086956,1.175880870024037,0.473551637279597,443.7155963302752,0.5348446683459278,-335.3537360890302
0.0,37500.0,2.5625,0.22273280904518922,12737.5,0.32285191956124315,0.4318181818181818,2.1058316944606137e-05,0.9825235505988282,3.5011682242990654,1.1773596176821983,0.47439126784214947,444.4181034482759,0.5348446683459278,-335.14263074484944
0.0,37800.0,2.575,0.22400499743184588,12925.0,0.3286999182338512,0.4318181818181818,2.138817122394194e-05,0.9916652227576187,3.5718475073313782,1.179739542699394,0.47439126784214947,445.00907441016335,0.5348446683459278,-334.92288961038963
0.0,38275.0,2.5947916666666666,0.22600940016002302,13037.5,0.3345270068636228,0.4318181818181818,2.1606862716203465e-05,1.0026178322767882,3.668900804289544,1.1814658210007047,0.47439126784214947,445.45045045045043,0.5356842989084802,-334.75859247135844
0.0,38737.5,2.6140625,0.2279495375134577,13125.0,0.33980582524271846,0.4318181818181818,2.2174979570478777e-05,1.0169193607916747,3.7515822784810124,1.1841774048546598,0.47439126784214947,446.09236234458257,0.5356842989084802,-334.55882352941177
0.0,39487.5,2.6453125,0.23107193422301453,13225.0,0.3456257355825814,0.4318181818181818,2.240592310810021e-05,1.029650837119193,3.8260309278350517,1.186950541235572,0.47523089840470195,446.6917922948074,0.5365239294710328,-334.27547770700636
0.0,40062.5,2.6692708333333335,0.23344618836066422,13375.0,0.35066193090087183,0.4318181818181818,2.271552660489153e-05,1.042578943125865,3.9516129032258065,1.1905821505893672,0.47523089840470195,447.8723404255319,0.5365239294710328,-334.1666666666667
0.0,40387.5,2.6828125,0.23478075487478955,13487.5,0.3525456292026897,0.4318181818181818,2.3251072329623497e-05,1.0597400531396661,4.033653846153846,1.1936183940407061,0.4760705289672544,448.40472027972027,0.5373635600335852,-334.072249589491
0.0,41075.0,2.7114583333333333,0.23758651535036934,13575.0,0.3566857527787134,0.4318181818181818,2.3761594096139856e-05,1.07637804907912,4.090468497576737,1.195245471877979,0.4760705289672544,448.9915572232645,0.5373635600335852,-333.9339908952959
0.0,41787.5,2.7411458333333334,0.240469815961581,13725.0,0.36360253070338666,0.4318181818181818,2.4313173274841845e-05,1.0865535851662742,4.1448170731707314,1.198762477380188,0.47691015952980687,449.5295698924731,0.5382031905961377,-333.7616822429907
0.0,42587.5,2.7744791666666666,0.24367809037751975,13950.0,0.3702615339406406,0.4318181818181818,2.4723676056430788e-05,1.103122601916699,4.240887480190175,1.2032111190989696,0.47774979009235935,450.02122241086585,0.5382031905961377,-333.59634551495014
0.0,43575.0,2.815625,0.24759677299965732,14087.5,0.37413300693594453,0.4318181818181818,2.497579764078341e-05,1.1233362502431343,4.307152875175316,1.2077311309933472,0.47774979009235935,450.3113879003559,0.5390428211586902,-333.2924836601307
0.0,43837.5,2.8265625,0.24863086756723685,14225.0,0.3811179459748596,0.4318181818181818,2.5441608919134735e-05,1.1395500305628385,4.4688856729377715,1.2100061387354204,0.47858942065491183,450.92250922509226,0.5390428211586902,-333.0963665086888
0.0,44487.5,2.853645833333333,0.2511780074428078,14387.5,0.38788128606760097,0.4318181818181818,2.587543142596862e-05,1.150176457982502,4.58021712907117,1.2126271236258892,0.4794290512174643,451.65441176470586,0.5390428211586902,-332.7979876160991
0.0,45212.5,2.8838541666666666,0.2539967208174079,14550.0,0.39260780287474334,0.4318181818181818,2.6335833021526377e-05,1.1631679546930926,4.664482306684142,1.2163067328790853,0.4802686817800168,452.21153846153845,0.5398824517212426,-332.57462686567163
0.0,45887.5,2.911979166666667,0.2566002466677044,14737.5,0.4021978021978022,0.4318181818181818,2.6796699724620828e-05,1.1812709656882014,4.788753799392097,1.2191075172207249,0.4802686817800168,452.9501748251748,0.5407220822837951,-332.3667711598746
0.0,46362.5,2.931770833333333,0.25842052961077067,14950.0,0.4080987937966686,0.4318181818181818,2.7424556713804763e-05,1.1999786323073112,4.871031746031746,1.2212713214897009,0.4811083123425693,453.4255898366606,0.5415617128463476,-332.0517774343122
0.0,46775.0,2.948958333333333,0.2599934793190144,15037.5,0.41751269035532995,0.4318181818181818,2.8209678569440225e-05,1.211515395282854,4.986996098829649,1.224448101696839,0.4811083123425693,454.2920353982301,0.5415617128463476,-331.9001677852349
0.0,47300.0,2.970833333333333,0.26198502330837714,15175.0,0.4255699597675458,0.4318181818181818,2.8654568944719215e-05,1.2232702787273066,5.166859791425261,1.2288286081685138,0.4819479429051218,454.72477064220186,0.5424013434089001,-331.780303030303
0.0,47987.5,2.9994791666666667,0.2645756349035375,15325.0,0.43253968253968256,0.4318181818181818,2.9194552816942073e-05,1.2392851384900012,5.2463503649635035,1.2306677065210871,0.4827875734676742,455.7391304347826,0.5424013434089001,-331.60046728971963
0.0,48562.5,3.0234375,0.266727430814911,15525.0,0.44047619047619047,0.4318181818181818,2.946698686306872e-05,1.2561303949699596,5.331723027375201,1.2324963785610816,0.4827875734676742,456.55737704918033,0.5432409739714525,-331.4242160278746
0.0,49250.0,3.0520833333333335,0.2692827020155615,15725.0,0.4464210080474375,0.4318181818181818,2.9984441245026526e-05,1.2675892200132175,5.444866920152092,1.237270402232039,0.4836272040302267,457.34375,0.5440806045340051,-331.0134069400631
0.0,49962.5,3.081770833333333,0.2719110701744487,15875.0,0.4562910560889338,0.4318181818181818,3.0470943728506418e-05,1.2851061382748943,5.528497409326425,1.2402918333725583,0.48446683459277917,457.94092465753425,0.5440806045340051,-330.74
0.0,50750.0,3.1145833333333335,0.2747930467757991,16050.0,0.46670795912047075,0.4318181818181818,3.093913015780621e-05,1.305681190982036,5.707191780821918,1.2448907473938395,0.48446683459277917,458.5160202360877,0.5449202350965575,-330.40030211480365
0.0,51362.5,3.1401041666666667,0.2770181238939742,16312.5,0.4791764155357979,0.4318181818181818,3.1725304132200515e-05,1.3203202914494314,5.912981455064194,1.2483313468414778,0.48530646515533166,459.61538461538464,0.5457598656591099,-330.21317829457365
0.0,52162.5,3.1734375,0.27990303130837946,16675.0,0.489080982711556,0.4318181818181818,3.237140783303147e-05,1.3356160541652082,5.970679012345679,1.251374041191037,0.48614609571788414,460.36305147058823,0.5465994962216625,-329.955501618123
0.0,53162.5,3.215104166666667,0.2834758477411379,17075.0,0.49351771823681934,0.4318181818181818,3.297583674603161e-05,1.3540186784858836,6.153421633554084,1.255660091047041,0.48614609571788414,461.03339350180505,0.5474391267842149,-329.6923076923077
0.0,53625.0,3.234375,0.28511597360809415,17300.0,0.5035833731485906,0.4318181818181818,3.381908527537243e-05,1.3652766816107937,6.32569558101473,1.2591559121032438,0.4869857262804366,462.35822306238185,0.5482787573467675,-329.332504145937
0.0,55425.0,3.309375,0.2914269287022928,17675.0,0.5128097438051239,0.4318181818181818,3.4646583689268414e-05,1.4004071685805626,6.540880503144654,1.264144078588321,0.4878253568429891,463.60869565217394,0.5491183879093199,-328.85680379746833
0.0,56487.5,3.353645833333333,0.29509953647856335,18137.5,0.5262054507337526,0.4318181818181818,3.55023077013188e-05,1.4377347489945176,6.663716814159292,1.2732897501751108,0.48866498740554154,464.39035916824196,0.5499580184718724,-328.5236220472441
0.0,57350.0,3.3895833333333334,0.2980529000384031,18600.0,0.5440199335548173,0.4318181818181818,3.6269310026921054e-05,1.4532207992582293,6.817771084337349,1.2795594231120306,0.489504617968094,466.2062615101289,0.5507976490344249,-328.1446540880503
0.0,58212.5,3.425520833333333,0.30098174425245716,19162.5,0.5719031798766018,0.4318181818181818,3.7092533068082294e-05,1.4818413349486574,7.018518518518518,1.2841018251681076,0.4903442485306465,468.4653916211293,0.5516372795969773,-327.649136577708
0.0,59150.0,3.464583333333333,0.304137994104013,19675.0,0.5952626158599382,0.4318181818181818,3.8274348436765314e-05,1.5159386240074557,7.200787401574803,1.2907354226495193,0.491183879093199,469.1163410301954,0.5533165407220823,-327.1412037037037
0.0,60862.5,3.5359375,0.30983188205008916,20625.0,0.6157989228007181,0.4318181818181818,3.976268837762636e-05,1.5570026434381459,7.641068447412354,1.299098440545809,0.49286314021830396,471.09375,0.5541561712846348,-326.3932496075353
0.0,62112.5,3.588020833333333,0.3139312264335634,21125.0,0.6511873350923483,0.4318181818181818,4.184604784836189e-05,1.5911275469821455,8.006465517241379,1.307137079211001,0.49370277078085645,472.61586452762924,0.5558354324097398,-325.707928802589
0.0,64800.0,3.7,0.3225888025215957,22125.0,0.691827173347215,0.4318181818181818,4.335677165707627e-05,1.6434885069536176,8.36909090909091,1.3198680443171915,0.49538203190596136,474.08925318761385,0.5583543240973972,-324.98065015479875
0.0,68600.0,3.8583333333333334,0.3344852036499646,23387.5,0.7325017325017324,0.4318181818181818,4.5077567966789894e-05,1.71318702919142,8.940609951845907,1.3404021267493735,0.4979009235936188,476.30395683453236,0.5608732157850546,-323.58226837060704
0.0,71362.5,3.9734375,0.34289481517739584,26425.0,0.8274012676743052,0.4318181818181818,4.986739971748253e-05,1.8020337379320144,9.741869918699187,1.3569463548830811,0.5029387069689337,480.5874558303887,0.563392107472712,-321.4765100671141
0.0,109837.5,5.5765625,0.44377232128544586,34475.0,1.251105651105651,0.4318181818181818,9.14994476877208e-05,2.652568687228893,22.646907216494846,1.5693274588570687,0.5180520570948782,498.78500823723226,0.5743073047858942,-312.2841444270016
